vol_id,url,tags,weight
211,https://nyu.databrary.org/volume/211,NA,NA
212,https://nyu.databrary.org/volume/212,childhood development,2
212,https://nyu.databrary.org/volume/212,emotion,1
212,https://nyu.databrary.org/volume/212,risk,1
212,https://nyu.databrary.org/volume/212,anxiety,1
212,https://nyu.databrary.org/volume/212,regulation,1
212,https://nyu.databrary.org/volume/212,fear,1
213,https://nyu.databrary.org/volume/213,NA,NA
214,https://nyu.databrary.org/volume/214,stimuli,1
214,https://nyu.databrary.org/volume/214,materials,1
214,https://nyu.databrary.org/volume/214,infants,1
215,https://nyu.databrary.org/volume/215,NA,NA
216,https://nyu.databrary.org/volume/216,NA,NA
217,https://nyu.databrary.org/volume/217,NA,NA
218,https://nyu.databrary.org/volume/218,psychophysics,1
218,https://nyu.databrary.org/volume/218,child,1
218,https://nyu.databrary.org/volume/218,visual processing,1
219,https://nyu.databrary.org/volume/219,NA,NA
220,https://nyu.databrary.org/volume/220,NA,NA
221,https://nyu.databrary.org/volume/221,NA,NA
222,https://nyu.databrary.org/volume/222,NA,NA
223,https://nyu.databrary.org/volume/223,NA,NA
224,https://nyu.databrary.org/volume/224,NA,NA
225,https://nyu.databrary.org/volume/225,NA,NA
226,https://nyu.databrary.org/volume/226,NA,NA
227,https://nyu.databrary.org/volume/227,NA,NA
228,https://nyu.databrary.org/volume/228,NA,NA
229,https://nyu.databrary.org/volume/229,NA,NA
230,https://nyu.databrary.org/volume/230,NA,NA
231,https://nyu.databrary.org/volume/231,NA,NA
232,https://nyu.databrary.org/volume/232,NA,NA
233,https://nyu.databrary.org/volume/233,NA,NA
234,https://nyu.databrary.org/volume/234,data,1
234,https://nyu.databrary.org/volume/234,preschool,1
234,https://nyu.databrary.org/volume/234,neuroimaging,1
235,https://nyu.databrary.org/volume/235,infants,1
235,https://nyu.databrary.org/volume/235,play,1
236,https://nyu.databrary.org/volume/236,attention,1
236,https://nyu.databrary.org/volume/236,infants,1
236,https://nyu.databrary.org/volume/236,play,1
236,https://nyu.databrary.org/volume/236,social referencing,1
237,https://nyu.databrary.org/volume/237,NA,NA
238,https://nyu.databrary.org/volume/238,NA,NA
239,https://nyu.databrary.org/volume/239,icis,1
239,https://nyu.databrary.org/volume/239,icis nola,1
239,https://nyu.databrary.org/volume/239,talk,1
239,https://nyu.databrary.org/volume/239,lecture,1
239,https://nyu.databrary.org/volume/239,presentations,1
240,https://nyu.databrary.org/volume/240,NA,NA
241,https://nyu.databrary.org/volume/241,false belief,2
241,https://nyu.databrary.org/volume/241,script,1
241,https://nyu.databrary.org/volume/241,children,1
241,https://nyu.databrary.org/volume/241,theory of mind,1
241,https://nyu.databrary.org/volume/241,perceptual access reasoning,1
242,https://nyu.databrary.org/volume/242,NA,NA
243,https://nyu.databrary.org/volume/243,NA,NA
244,https://nyu.databrary.org/volume/244,NA,NA
245,https://nyu.databrary.org/volume/245,NA,NA
246,https://nyu.databrary.org/volume/246,NA,NA
247,https://nyu.databrary.org/volume/247,NA,NA
248,https://nyu.databrary.org/volume/248,emotions,2
248,https://nyu.databrary.org/volume/248,prosody,1
249,https://nyu.databrary.org/volume/249,NA,NA
250,https://nyu.databrary.org/volume/250,NA,NA
251,https://nyu.databrary.org/volume/251,NA,NA
252,https://nyu.databrary.org/volume/252,infants,1
252,https://nyu.databrary.org/volume/252,eye-tracking,1
252,https://nyu.databrary.org/volume/252,perception,1
252,https://nyu.databrary.org/volume/252,optic flow,1
252,https://nyu.databrary.org/volume/252,motion,1
252,https://nyu.databrary.org/volume/252,adult,1
253,https://nyu.databrary.org/volume/253,NA,NA
254,https://nyu.databrary.org/volume/254,play,1
255,https://nyu.databrary.org/volume/255,NA,NA
256,https://nyu.databrary.org/volume/256,NA,NA
257,https://nyu.databrary.org/volume/257,NA,NA
258,https://nyu.databrary.org/volume/258,NA,NA
259,https://nyu.databrary.org/volume/259,NA,NA
260,https://nyu.databrary.org/volume/260,NA,NA
261,https://nyu.databrary.org/volume/261,NA,NA
262,https://nyu.databrary.org/volume/262,NA,NA
263,https://nyu.databrary.org/volume/263,NA,NA
264,https://nyu.databrary.org/volume/264,NA,NA
265,https://nyu.databrary.org/volume/265,NA,NA
266,https://nyu.databrary.org/volume/266,NA,NA
267,https://nyu.databrary.org/volume/267,NA,NA
268,https://nyu.databrary.org/volume/268,NA,NA
269,https://nyu.databrary.org/volume/269,NA,NA
270,https://nyu.databrary.org/volume/270,infants,1
270,https://nyu.databrary.org/volume/270,infant development,1
270,https://nyu.databrary.org/volume/270,infant perception,1
270,https://nyu.databrary.org/volume/270,perception,1
270,https://nyu.databrary.org/volume/270,motion,1
270,https://nyu.databrary.org/volume/270,data,1
271,https://nyu.databrary.org/volume/271,NA,NA
272,https://nyu.databrary.org/volume/272,faces,1
272,https://nyu.databrary.org/volume/272,stimuli,1
272,https://nyu.databrary.org/volume/272,adolescence,1
272,https://nyu.databrary.org/volume/272,perception,1
272,https://nyu.databrary.org/volume/272,psychophysics,1
272,https://nyu.databrary.org/volume/272,expressions,1
272,https://nyu.databrary.org/volume/272,puberty,1
273,https://nyu.databrary.org/volume/273,learning,1
273,https://nyu.databrary.org/volume/273,workshop talk active learning,1
273,https://nyu.databrary.org/volume/273,talk,1
273,https://nyu.databrary.org/volume/273,presentations,1
273,https://nyu.databrary.org/volume/273,lecture,1
273,https://nyu.databrary.org/volume/273,css,1
273,https://nyu.databrary.org/volume/273,workshop,1
274,https://nyu.databrary.org/volume/274,NA,NA
275,https://nyu.databrary.org/volume/275,NA,NA
276,https://nyu.databrary.org/volume/276,NA,NA
277,https://nyu.databrary.org/volume/277,NA,NA
278,https://nyu.databrary.org/volume/278,NA,NA
279,https://nyu.databrary.org/volume/279,NA,NA
280,https://nyu.databrary.org/volume/280,NA,NA
281,https://nyu.databrary.org/volume/281,NA,NA
282,https://nyu.databrary.org/volume/282,NA,NA
283,https://nyu.databrary.org/volume/283,NA,NA
284,https://nyu.databrary.org/volume/284,NA,NA
285,https://nyu.databrary.org/volume/285,NA,NA
286,https://nyu.databrary.org/volume/286,NA,NA
287,https://nyu.databrary.org/volume/287,NA,NA
288,https://nyu.databrary.org/volume/288,NA,NA
289,https://nyu.databrary.org/volume/289,NA,NA
290,https://nyu.databrary.org/volume/290,NA,NA
291,https://nyu.databrary.org/volume/291,NA,NA
292,https://nyu.databrary.org/volume/292,NA,NA
293,https://nyu.databrary.org/volume/293,NA,NA
294,https://nyu.databrary.org/volume/294,NA,NA
295,https://nyu.databrary.org/volume/295,NA,NA
296,https://nyu.databrary.org/volume/296,NA,NA
297,https://nyu.databrary.org/volume/297,preschool,1
297,https://nyu.databrary.org/volume/297,children,1
297,https://nyu.databrary.org/volume/297,play,1
297,https://nyu.databrary.org/volume/297,clay,1
297,https://nyu.databrary.org/volume/297,culture,1
297,https://nyu.databrary.org/volume/297,free play,1
297,https://nyu.databrary.org/volume/297,affordances,1
298,https://nyu.databrary.org/volume/298,NA,NA
299,https://nyu.databrary.org/volume/299,NA,NA
300,https://nyu.databrary.org/volume/300,NA,NA
301,https://nyu.databrary.org/volume/301,NA,NA
302,https://nyu.databrary.org/volume/302,faces,1
302,https://nyu.databrary.org/volume/302,face processing,1
302,https://nyu.databrary.org/volume/302,fmri,1
302,https://nyu.databrary.org/volume/302,ffa,1
302,https://nyu.databrary.org/volume/302,visual perception,1
303,https://nyu.databrary.org/volume/303,computational models,1
303,https://nyu.databrary.org/volume/303,workshop,1
303,https://nyu.databrary.org/volume/303,cds,1
303,https://nyu.databrary.org/volume/303,talk,1
303,https://nyu.databrary.org/volume/303,presentations,1
303,https://nyu.databrary.org/volume/303,lecture,1
304,https://nyu.databrary.org/volume/304,NA,NA
305,https://nyu.databrary.org/volume/305,NA,NA
306,https://nyu.databrary.org/volume/306,NA,NA
307,https://nyu.databrary.org/volume/307,NA,NA
308,https://nyu.databrary.org/volume/308,NA,NA
309,https://nyu.databrary.org/volume/309,NA,NA
310,https://nyu.databrary.org/volume/310,NA,NA
311,https://nyu.databrary.org/volume/311,NA,NA
312,https://nyu.databrary.org/volume/312,NA,NA
313,https://nyu.databrary.org/volume/313,NA,NA
314,https://nyu.databrary.org/volume/314,NA,NA
315,https://nyu.databrary.org/volume/315,NA,NA
316,https://nyu.databrary.org/volume/316,NA,NA
317,https://nyu.databrary.org/volume/317,NA,NA
318,https://nyu.databrary.org/volume/318,NA,NA
319,https://nyu.databrary.org/volume/319,NA,NA
320,https://nyu.databrary.org/volume/320,NA,NA
321,https://nyu.databrary.org/volume/321,development,1
321,https://nyu.databrary.org/volume/321,eeg,1
321,https://nyu.databrary.org/volume/321,eye tracking,1
321,https://nyu.databrary.org/volume/321,deep learning,1
321,https://nyu.databrary.org/volume/321,action perception,1
322,https://nyu.databrary.org/volume/322,NA,NA
323,https://nyu.databrary.org/volume/323,NA,NA
324,https://nyu.databrary.org/volume/324,texture,1
324,https://nyu.databrary.org/volume/324,display,1
325,https://nyu.databrary.org/volume/325,NA,NA
326,https://nyu.databrary.org/volume/326,attention,1
326,https://nyu.databrary.org/volume/326,intersensory,1
327,https://nyu.databrary.org/volume/327,NA,NA
328,https://nyu.databrary.org/volume/328,NA,NA
329,https://nyu.databrary.org/volume/329,NA,NA
330,https://nyu.databrary.org/volume/330,lexicon,1
330,https://nyu.databrary.org/volume/330,cognitive development,1
330,https://nyu.databrary.org/volume/330,word learning,1
330,https://nyu.databrary.org/volume/330,language acquisition,1
330,https://nyu.databrary.org/volume/330,environmental effects,1
331,https://nyu.databrary.org/volume/331,NA,NA
332,https://nyu.databrary.org/volume/332,NA,NA
333,https://nyu.databrary.org/volume/333,NA,NA
334,https://nyu.databrary.org/volume/334,NA,NA
335,https://nyu.databrary.org/volume/335,NA,NA
336,https://nyu.databrary.org/volume/336,intersensory,1
336,https://nyu.databrary.org/volume/336,attention,1
336,https://nyu.databrary.org/volume/336,eye-tracking,1
337,https://nyu.databrary.org/volume/337,NA,NA
338,https://nyu.databrary.org/volume/338,NA,NA
339,https://nyu.databrary.org/volume/339,speech,2
339,https://nyu.databrary.org/volume/339,emotion,1
339,https://nyu.databrary.org/volume/339,prosody,1
339,https://nyu.databrary.org/volume/339,fmri,1
339,https://nyu.databrary.org/volume/339,affect,1
339,https://nyu.databrary.org/volume/339,imaging,1
339,https://nyu.databrary.org/volume/339,mother,1
340,https://nyu.databrary.org/volume/340,NA,NA
341,https://nyu.databrary.org/volume/341,NA,NA
342,https://nyu.databrary.org/volume/342,NA,NA
343,https://nyu.databrary.org/volume/343,NA,NA
344,https://nyu.databrary.org/volume/344,NA,NA
345,https://nyu.databrary.org/volume/345,NA,NA
346,https://nyu.databrary.org/volume/346,NA,NA
347,https://nyu.databrary.org/volume/347,NA,NA
348,https://nyu.databrary.org/volume/348,NA,NA
349,https://nyu.databrary.org/volume/349,NA,NA
350,https://nyu.databrary.org/volume/350,NA,NA
351,https://nyu.databrary.org/volume/351,NA,NA
352,https://nyu.databrary.org/volume/352,NA,NA
353,https://nyu.databrary.org/volume/353,NA,NA
354,https://nyu.databrary.org/volume/354,NA,NA
355,https://nyu.databrary.org/volume/355,NA,NA
356,https://nyu.databrary.org/volume/356,NA,NA
357,https://nyu.databrary.org/volume/357,NA,NA
358,https://nyu.databrary.org/volume/358,NA,NA
359,https://nyu.databrary.org/volume/359,NA,NA
360,https://nyu.databrary.org/volume/360,NA,NA
361,https://nyu.databrary.org/volume/361,NA,NA
362,https://nyu.databrary.org/volume/362,NA,NA
363,https://nyu.databrary.org/volume/363,NA,NA
364,https://nyu.databrary.org/volume/364,NA,NA
365,https://nyu.databrary.org/volume/365,NA,NA
366,https://nyu.databrary.org/volume/366,NA,NA
367,https://nyu.databrary.org/volume/367,NA,NA
368,https://nyu.databrary.org/volume/368,NA,NA
369,https://nyu.databrary.org/volume/369,NA,NA
370,https://nyu.databrary.org/volume/370,NA,NA
371,https://nyu.databrary.org/volume/371,NA,NA
372,https://nyu.databrary.org/volume/372,NA,NA
373,https://nyu.databrary.org/volume/373,NA,NA
374,https://nyu.databrary.org/volume/374,NA,NA
375,https://nyu.databrary.org/volume/375,NA,NA
376,https://nyu.databrary.org/volume/376,NA,NA
377,https://nyu.databrary.org/volume/377,NA,NA
378,https://nyu.databrary.org/volume/378,NA,NA
379,https://nyu.databrary.org/volume/379,NA,NA
380,https://nyu.databrary.org/volume/380,NA,NA
381,https://nyu.databrary.org/volume/381,NA,NA
382,https://nyu.databrary.org/volume/382,NA,NA
383,https://nyu.databrary.org/volume/383,NA,NA
384,https://nyu.databrary.org/volume/384,NA,NA
385,https://nyu.databrary.org/volume/385,NA,NA
386,https://nyu.databrary.org/volume/386,NA,NA
387,https://nyu.databrary.org/volume/387,NA,NA
388,https://nyu.databrary.org/volume/388,NA,NA
389,https://nyu.databrary.org/volume/389,NA,NA
390,https://nyu.databrary.org/volume/390,NA,NA
391,https://nyu.databrary.org/volume/391,NA,NA
392,https://nyu.databrary.org/volume/392,NA,NA
393,https://nyu.databrary.org/volume/393,NA,NA
394,https://nyu.databrary.org/volume/394,NA,NA
395,https://nyu.databrary.org/volume/395,NA,NA
396,https://nyu.databrary.org/volume/396,NA,NA
397,https://nyu.databrary.org/volume/397,NA,NA
398,https://nyu.databrary.org/volume/398,NA,NA
399,https://nyu.databrary.org/volume/399,NA,NA
400,https://nyu.databrary.org/volume/400,NA,NA
401,https://nyu.databrary.org/volume/401,NA,NA
402,https://nyu.databrary.org/volume/402,NA,NA
403,https://nyu.databrary.org/volume/403,NA,NA
404,https://nyu.databrary.org/volume/404,NA,NA
405,https://nyu.databrary.org/volume/405,NA,NA
406,https://nyu.databrary.org/volume/406,NA,NA
407,https://nyu.databrary.org/volume/407,NA,NA
408,https://nyu.databrary.org/volume/408,NA,NA
409,https://nyu.databrary.org/volume/409,NA,NA
410,https://nyu.databrary.org/volume/410,NA,NA
411,https://nyu.databrary.org/volume/411,NA,NA
412,https://nyu.databrary.org/volume/412,NA,NA
413,https://nyu.databrary.org/volume/413,NA,NA
414,https://nyu.databrary.org/volume/414,NA,NA
415,https://nyu.databrary.org/volume/415,NA,NA
416,https://nyu.databrary.org/volume/416,NA,NA
417,https://nyu.databrary.org/volume/417,NA,NA
418,https://nyu.databrary.org/volume/418,NA,NA
419,https://nyu.databrary.org/volume/419,NA,NA
420,https://nyu.databrary.org/volume/420,NA,NA
421,https://nyu.databrary.org/volume/421,NA,NA
422,https://nyu.databrary.org/volume/422,NA,NA
423,https://nyu.databrary.org/volume/423,NA,NA
424,https://nyu.databrary.org/volume/424,NA,NA
425,https://nyu.databrary.org/volume/425,NA,NA
426,https://nyu.databrary.org/volume/426,NA,NA
427,https://nyu.databrary.org/volume/427,NA,NA
428,https://nyu.databrary.org/volume/428,NA,NA
429,https://nyu.databrary.org/volume/429,NA,NA
430,https://nyu.databrary.org/volume/430,NA,NA
431,https://nyu.databrary.org/volume/431,NA,NA
432,https://nyu.databrary.org/volume/432,NA,NA
433,https://nyu.databrary.org/volume/433,adult female,1
433,https://nyu.databrary.org/volume/433,luminance matched,1
433,https://nyu.databrary.org/volume/433,black and white,1
433,https://nyu.databrary.org/volume/433,luminance varied,1
433,https://nyu.databrary.org/volume/433,color,1
434,https://nyu.databrary.org/volume/434,NA,NA
435,https://nyu.databrary.org/volume/435,NA,NA
436,https://nyu.databrary.org/volume/436,NA,NA
437,https://nyu.databrary.org/volume/437,NA,NA
438,https://nyu.databrary.org/volume/438,NA,NA
439,https://nyu.databrary.org/volume/439,NA,NA
440,https://nyu.databrary.org/volume/440,NA,NA
441,https://nyu.databrary.org/volume/441,NA,NA
442,https://nyu.databrary.org/volume/442,NA,NA
443,https://nyu.databrary.org/volume/443,NA,NA
444,https://nyu.databrary.org/volume/444,NA,NA
445,https://nyu.databrary.org/volume/445,NA,NA
446,https://nyu.databrary.org/volume/446,NA,NA
447,https://nyu.databrary.org/volume/447,NA,NA
448,https://nyu.databrary.org/volume/448,NA,NA
449,https://nyu.databrary.org/volume/449,NA,NA
450,https://nyu.databrary.org/volume/450,NA,NA
451,https://nyu.databrary.org/volume/451,NA,NA
452,https://nyu.databrary.org/volume/452,NA,NA
453,https://nyu.databrary.org/volume/453,NA,NA
454,https://nyu.databrary.org/volume/454,NA,NA
455,https://nyu.databrary.org/volume/455,NA,NA
456,https://nyu.databrary.org/volume/456,NA,NA
457,https://nyu.databrary.org/volume/457,NA,NA
458,https://nyu.databrary.org/volume/458,NA,NA
459,https://nyu.databrary.org/volume/459,NA,NA
460,https://nyu.databrary.org/volume/460,NA,NA
461,https://nyu.databrary.org/volume/461,NA,NA
462,https://nyu.databrary.org/volume/462,NA,NA
463,https://nyu.databrary.org/volume/463,NA,NA
464,https://nyu.databrary.org/volume/464,NA,NA
465,https://nyu.databrary.org/volume/465,NA,NA
466,https://nyu.databrary.org/volume/466,NA,NA
467,https://nyu.databrary.org/volume/467,NA,NA
468,https://nyu.databrary.org/volume/468,NA,NA
469,https://nyu.databrary.org/volume/469,NA,NA
470,https://nyu.databrary.org/volume/470,NA,NA
471,https://nyu.databrary.org/volume/471,motor development,1
471,https://nyu.databrary.org/volume/471,infant locomotion,1
471,https://nyu.databrary.org/volume/471,strategy choice,1
471,https://nyu.databrary.org/volume/471,overlapping waves,1
471,https://nyu.databrary.org/volume/471,end-state comfort,1
472,https://nyu.databrary.org/volume/472,NA,NA
473,https://nyu.databrary.org/volume/473,NA,NA
474,https://nyu.databrary.org/volume/474,NA,NA
475,https://nyu.databrary.org/volume/475,NA,NA
476,https://nyu.databrary.org/volume/476,NA,NA
477,https://nyu.databrary.org/volume/477,NA,NA
478,https://nyu.databrary.org/volume/478,NA,NA
479,https://nyu.databrary.org/volume/479,NA,NA
480,https://nyu.databrary.org/volume/480,gesture,1
480,https://nyu.databrary.org/volume/480,mathematical equivalence,1
480,https://nyu.databrary.org/volume/480,instruction,1
480,https://nyu.databrary.org/volume/480,learning,1
481,https://nyu.databrary.org/volume/481,NA,NA
482,https://nyu.databrary.org/volume/482,NA,NA
483,https://nyu.databrary.org/volume/483,NA,NA
484,https://nyu.databrary.org/volume/484,NA,NA
485,https://nyu.databrary.org/volume/485,NA,NA
486,https://nyu.databrary.org/volume/486,NA,NA
487,https://nyu.databrary.org/volume/487,NA,NA
488,https://nyu.databrary.org/volume/488,NA,NA
489,https://nyu.databrary.org/volume/489,NA,NA
490,https://nyu.databrary.org/volume/490,NA,NA
491,https://nyu.databrary.org/volume/491,NA,NA
492,https://nyu.databrary.org/volume/492,NA,NA
493,https://nyu.databrary.org/volume/493,NA,NA
494,https://nyu.databrary.org/volume/494,NA,NA
495,https://nyu.databrary.org/volume/495,NA,NA
496,https://nyu.databrary.org/volume/496,NA,NA
497,https://nyu.databrary.org/volume/497,NA,NA
498,https://nyu.databrary.org/volume/498,NA,NA
499,https://nyu.databrary.org/volume/499,NA,NA
500,https://nyu.databrary.org/volume/500,NA,NA
501,https://nyu.databrary.org/volume/501,NA,NA
502,https://nyu.databrary.org/volume/502,NA,NA
503,https://nyu.databrary.org/volume/503,NA,NA
504,https://nyu.databrary.org/volume/504,NA,NA
505,https://nyu.databrary.org/volume/505,NA,NA
506,https://nyu.databrary.org/volume/506,NA,NA
507,https://nyu.databrary.org/volume/507,NA,NA
508,https://nyu.databrary.org/volume/508,NA,NA
509,https://nyu.databrary.org/volume/509,NA,NA
510,https://nyu.databrary.org/volume/510,NA,NA
511,https://nyu.databrary.org/volume/511,NA,NA
512,https://nyu.databrary.org/volume/512,NA,NA
513,https://nyu.databrary.org/volume/513,NA,NA
514,https://nyu.databrary.org/volume/514,NA,NA
515,https://nyu.databrary.org/volume/515,NA,NA
516,https://nyu.databrary.org/volume/516,NA,NA
517,https://nyu.databrary.org/volume/517,NA,NA
518,https://nyu.databrary.org/volume/518,NA,NA
519,https://nyu.databrary.org/volume/519,NA,NA
520,https://nyu.databrary.org/volume/520,NA,NA
521,https://nyu.databrary.org/volume/521,NA,NA
522,https://nyu.databrary.org/volume/522,NA,NA
523,https://nyu.databrary.org/volume/523,NA,NA
524,https://nyu.databrary.org/volume/524,NA,NA
525,https://nyu.databrary.org/volume/525,NA,NA
526,https://nyu.databrary.org/volume/526,NA,NA
527,https://nyu.databrary.org/volume/527,NA,NA
528,https://nyu.databrary.org/volume/528,NA,NA
529,https://nyu.databrary.org/volume/529,NA,NA
530,https://nyu.databrary.org/volume/530,NA,NA
531,https://nyu.databrary.org/volume/531,NA,NA
532,https://nyu.databrary.org/volume/532,NA,NA
533,https://nyu.databrary.org/volume/533,NA,NA
534,https://nyu.databrary.org/volume/534,NA,NA
535,https://nyu.databrary.org/volume/535,NA,NA
536,https://nyu.databrary.org/volume/536,NA,NA
537,https://nyu.databrary.org/volume/537,NA,NA
538,https://nyu.databrary.org/volume/538,NA,NA
539,https://nyu.databrary.org/volume/539,NA,NA
540,https://nyu.databrary.org/volume/540,NA,NA
541,https://nyu.databrary.org/volume/541,NA,NA
542,https://nyu.databrary.org/volume/542,NA,NA
543,https://nyu.databrary.org/volume/543,NA,NA
544,https://nyu.databrary.org/volume/544,NA,NA
545,https://nyu.databrary.org/volume/545,face processing,1
545,https://nyu.databrary.org/volume/545,data processing,1
545,https://nyu.databrary.org/volume/545,signal to noise ratio,1
545,https://nyu.databrary.org/volume/545,infant perception,1
545,https://nyu.databrary.org/volume/545,trial data,1
545,https://nyu.databrary.org/volume/545,snr,1
545,https://nyu.databrary.org/volume/545,channel data,1
545,https://nyu.databrary.org/volume/545,data,1
545,https://nyu.databrary.org/volume/545,eeg,1
545,https://nyu.databrary.org/volume/545,ssvep,1
545,https://nyu.databrary.org/volume/545,snr data,1
546,https://nyu.databrary.org/volume/546,infant attention,1
546,https://nyu.databrary.org/volume/546,infant erp,1
546,https://nyu.databrary.org/volume/546,eye-tracking,1
546,https://nyu.databrary.org/volume/546,erp,1
547,https://nyu.databrary.org/volume/547,NA,NA
548,https://nyu.databrary.org/volume/548,NA,NA
549,https://nyu.databrary.org/volume/549,NA,NA
550,https://nyu.databrary.org/volume/550,NA,NA
551,https://nyu.databrary.org/volume/551,NA,NA
552,https://nyu.databrary.org/volume/552,NA,NA
553,https://nyu.databrary.org/volume/553,pretense,1
553,https://nyu.databrary.org/volume/553,embodiment,1
553,https://nyu.databrary.org/volume/553,preschool,1
553,https://nyu.databrary.org/volume/553,pretend play,1
554,https://nyu.databrary.org/volume/554,NA,NA
555,https://nyu.databrary.org/volume/555,NA,NA
556,https://nyu.databrary.org/volume/556,NA,NA
557,https://nyu.databrary.org/volume/557,NA,NA
558,https://nyu.databrary.org/volume/558,NA,NA
559,https://nyu.databrary.org/volume/559,NA,NA
560,https://nyu.databrary.org/volume/560,NA,NA
561,https://nyu.databrary.org/volume/561,NA,NA
562,https://nyu.databrary.org/volume/562,NA,NA
563,https://nyu.databrary.org/volume/563,NA,NA
564,https://nyu.databrary.org/volume/564,NA,NA
565,https://nyu.databrary.org/volume/565,NA,NA
566,https://nyu.databrary.org/volume/566,NA,NA
567,https://nyu.databrary.org/volume/567,NA,NA
568,https://nyu.databrary.org/volume/568,NA,NA
569,https://nyu.databrary.org/volume/569,NA,NA
570,https://nyu.databrary.org/volume/570,NA,NA
571,https://nyu.databrary.org/volume/571,NA,NA
572,https://nyu.databrary.org/volume/572,NA,NA
573,https://nyu.databrary.org/volume/573,NA,NA
574,https://nyu.databrary.org/volume/574,NA,NA
575,https://nyu.databrary.org/volume/575,NA,NA
576,https://nyu.databrary.org/volume/576,NA,NA
577,https://nyu.databrary.org/volume/577,NA,NA
578,https://nyu.databrary.org/volume/578,NA,NA
579,https://nyu.databrary.org/volume/579,NA,NA
580,https://nyu.databrary.org/volume/580,NA,NA
581,https://nyu.databrary.org/volume/581,NA,NA
582,https://nyu.databrary.org/volume/582,NA,NA
583,https://nyu.databrary.org/volume/583,NA,NA
584,https://nyu.databrary.org/volume/584,NA,NA
585,https://nyu.databrary.org/volume/585,NA,NA
586,https://nyu.databrary.org/volume/586,NA,NA
587,https://nyu.databrary.org/volume/587,NA,NA
588,https://nyu.databrary.org/volume/588,NA,NA
589,https://nyu.databrary.org/volume/589,NA,NA
590,https://nyu.databrary.org/volume/590,NA,NA
591,https://nyu.databrary.org/volume/591,NA,NA
592,https://nyu.databrary.org/volume/592,NA,NA
593,https://nyu.databrary.org/volume/593,NA,NA
594,https://nyu.databrary.org/volume/594,NA,NA
595,https://nyu.databrary.org/volume/595,NA,NA
596,https://nyu.databrary.org/volume/596,NA,NA
597,https://nyu.databrary.org/volume/597,NA,NA
598,https://nyu.databrary.org/volume/598,NA,NA
599,https://nyu.databrary.org/volume/599,NA,NA
600,https://nyu.databrary.org/volume/600,NA,NA
601,https://nyu.databrary.org/volume/601,NA,NA
602,https://nyu.databrary.org/volume/602,NA,NA
603,https://nyu.databrary.org/volume/603,NA,NA
604,https://nyu.databrary.org/volume/604,NA,NA
605,https://nyu.databrary.org/volume/605,NA,NA
606,https://nyu.databrary.org/volume/606,NA,NA
607,https://nyu.databrary.org/volume/607,NA,NA
608,https://nyu.databrary.org/volume/608,face processing,1
608,https://nyu.databrary.org/volume/608,data processing,1
608,https://nyu.databrary.org/volume/608,infant eeg,1
608,https://nyu.databrary.org/volume/608,erp,1
608,https://nyu.databrary.org/volume/608,infant perception,1
608,https://nyu.databrary.org/volume/608,electrophysiology,1
608,https://nyu.databrary.org/volume/608,eeg,1
608,https://nyu.databrary.org/volume/608,erp components,1
608,https://nyu.databrary.org/volume/608,latency data,1
608,https://nyu.databrary.org/volume/608,amplitude data,1
609,https://nyu.databrary.org/volume/609,NA,NA
610,https://nyu.databrary.org/volume/610,NA,NA
611,https://nyu.databrary.org/volume/611,NA,NA
612,https://nyu.databrary.org/volume/612,NA,NA
613,https://nyu.databrary.org/volume/613,NA,NA
614,https://nyu.databrary.org/volume/614,NA,NA
615,https://nyu.databrary.org/volume/615,NA,NA
616,https://nyu.databrary.org/volume/616,NA,NA
617,https://nyu.databrary.org/volume/617,NA,NA
618,https://nyu.databrary.org/volume/618,NA,NA
619,https://nyu.databrary.org/volume/619,NA,NA
620,https://nyu.databrary.org/volume/620,NA,NA
621,https://nyu.databrary.org/volume/621,NA,NA
622,https://nyu.databrary.org/volume/622,NA,NA
623,https://nyu.databrary.org/volume/623,NA,NA
624,https://nyu.databrary.org/volume/624,NA,NA
625,https://nyu.databrary.org/volume/625,NA,NA
626,https://nyu.databrary.org/volume/626,NA,NA
627,https://nyu.databrary.org/volume/627,NA,NA
628,https://nyu.databrary.org/volume/628,NA,NA
629,https://nyu.databrary.org/volume/629,NA,NA
630,https://nyu.databrary.org/volume/630,NA,NA
631,https://nyu.databrary.org/volume/631,NA,NA
632,https://nyu.databrary.org/volume/632,NA,NA
633,https://nyu.databrary.org/volume/633,NA,NA
634,https://nyu.databrary.org/volume/634,NA,NA
635,https://nyu.databrary.org/volume/635,NA,NA
636,https://nyu.databrary.org/volume/636,NA,NA
637,https://nyu.databrary.org/volume/637,NA,NA
638,https://nyu.databrary.org/volume/638,NA,NA
639,https://nyu.databrary.org/volume/639,NA,NA
640,https://nyu.databrary.org/volume/640,NA,NA
641,https://nyu.databrary.org/volume/641,NA,NA
642,https://nyu.databrary.org/volume/642,NA,NA
643,https://nyu.databrary.org/volume/643,NA,NA
644,https://nyu.databrary.org/volume/644,NA,NA
645,https://nyu.databrary.org/volume/645,NA,NA
646,https://nyu.databrary.org/volume/646,NA,NA
647,https://nyu.databrary.org/volume/647,NA,NA
648,https://nyu.databrary.org/volume/648,NA,NA
649,https://nyu.databrary.org/volume/649,NA,NA
650,https://nyu.databrary.org/volume/650,NA,NA
651,https://nyu.databrary.org/volume/651,NA,NA
652,https://nyu.databrary.org/volume/652,NA,NA
653,https://nyu.databrary.org/volume/653,NA,NA
